transcript_id	gene_id	gene_name	transcript_name	biotype	mapped_reads	explained_reads	mean_best_identity	mean_best_query_cov
ENST00000265069.13	ENSG00000056097.16	ZFR	ZFR-201	protein_coding	1	0	0.5458612975391499	0.610655737704918
ENST00000562237.5	ENSG00000141076.18	UTP4	UTP4-203	protein_coding	1	0	0.7989778534923339	0.6098326359832636
ENST00000474698.5	ENSG00000228284.8	HLA-DQA1	HLA-DQA1-227	retained_intron	1	0	0.6282973621103117	0.6081871345029239
ENST00000546957.2	ENSG00000135392.19	DNAJC14	DNAJC14-203	protein_coding	1	0	0.7278481012658228	0.6048593350383632
ENST00000836309.1	ENSG00000247199.7	FBXO38-DT	FBXO38-DT-221	lncRNA	1	0	0.47804878048780486	0.604135893648449
ENST00000413987.1	ENSG00000242125.3	SNHG3	SNHG3-201	lncRNA	1	0	0.7242990654205608	0.6019690576652602
ENST00000649813.2	ENSG00000126267.11	COX6B1	COX6B1-204	protein_coding	1	0	0.7717391304347826	0.5993377483443708
ENST00000729778.1	ENSG00000295393.1	ENSG00000295393	ENST00000729778	lncRNA	1	0	0.6590909090909091	0.5962059620596206
ENST00000815729.1	ENSG00000272690.7	LINC02018	LINC02018-251	lncRNA	1	0	0.48431618569636137	0.5943683409436834
ENST00000476553.2	ENSG00000139496.18	NUP58	NUP58-209	retained_intron	1	0	0.6363636363636364	0.5929919137466307
ENST00000740833.1	ENSG00000296620.1	ENSG00000296620	ENST00000740833	lncRNA	1	0	0.2996742671009772	0.5909090909090909
ENST00000624591.1	ENSG00000278895.1	ENSG00000278895	ENST00000624591	TEC	1	0	0.6131386861313869	0.5878524945770065
ENST00000526457.3	ENSG00000154237.13	LRRK1	LRRK1-205	nonsense_mediated_decay	1	0	0.5852417302798982	0.5865671641791045
ENST00000312814.11	ENSG00000146802.13	TMEM168	TMEM168-201	protein_coding	1	0	0.5775401069518716	0.5807453416149069
ENST00000482739.3	ENSG00000168159.15	RNF187	RNF187-202	protein_coding_CDS_not_defined	1	0	0.12433862433862433	0.5788667687595712
ENST00000668999.1	ENSG00000269086.4	LINC02965	LINC02965-211	lncRNA	1	0	0.30638297872340425	0.5781637717121588
ENST00000373896.8	ENSG00000119403.15	PHF19	PHF19-202	protein_coding	1	0	0.7831325301204819	0.5774647887323944
ENST00000674625.1	ENSG00000080618.17	CPB2	CPB2-203	protein_coding	1	0	0.3547008547008547	0.5724815724815725
ENST00000837435.1	ENSG00000244479.8	OR2A1-AS1	OR2A1-AS1-276	lncRNA	1	0	0.2694300518134715	0.5676470588235294
ENST00000510644.6	ENSG00000127418.15	FGFRL1	FGFRL1-205	protein_coding	1	0	0.734006734006734	0.562200956937799
ENST00000679223.2	ENSG00000132002.10	DNAJB1	DNAJB1-225	protein_coding	1	0	0.7831325301204819	0.5588499550763701
ENST00000718453.1	ENSG00000214049.9	UCA1	UCA1-246	lncRNA	1	0	0.07673568818514007	0.5585399449035813
ENST00000612003.5	ENSG00000112149.11	CD83	CD83-202	protein_coding	1	0	0.3	0.5567010309278351
ENST00000405460.9	ENSG00000164199.18	ADGRV1	ADGRV1-201	protein_coding	1	0	0.4013761467889908	0.5454545454545454
ENST00000774056.1	ENSG00000250903.12	GMDS-DT	GMDS-DT-265	lncRNA	1	0	0.7682926829268293	0.5418502202643172
ENST00000649681.1	ENSG00000215808.4	LINC01139	LINC01139-206	lncRNA	1	0	0.2575107296137339	0.5407925407925408
ENST00000675287.1	ENSG00000169857.9	AVEN	AVEN-204	protein_coding_CDS_not_defined	1	0	0.17684887459807075	0.5391304347826087
ENST00000781037.1	ENSG00000301709.1	ENSG00000301709	ENST00000781037	lncRNA	1	0	0.1935483870967742	0.5271453590192644
ENST00000641506.1	ENSG00000228336.2	OR9H1P	OR9H1P-202	protein_coding_CDS_not_defined	1	0	0.21945701357466063	0.5253766851704996
ENST00000466567.3	ENSG00000185624.16	P4HB	P4HB-204	retained_intron	1	0	0.41606498194945846	0.5222984562607204
ENST00000574049.1	ENSG00000132383.12	RPA1	RPA1-207	protein_coding	1	0	0.7959183673469388	0.5079365079365079
ENST00000590949.6	ENSG00000126561.18	STAT5A	STAT5A-209	protein_coding	1	0	0.7969798657718121	0.5056876938986556
ENST00000315005.8	ENSG00000161692.18	DBF4B	DBF4B-201	protein_coding	1	0	0.5297157622739018	0.5028112449799197
ENST00000359755.5	ENSG00000131016.17	AKAP12	AKAP12-203	protein_coding	1	0	0.948051948051948	0.49963741841914433
ENST00000625674.2	ENSG00000081189.17	MEF2C	MEF2C-226	protein_coding	1	0	0.9953488372093023	0.4994186046511628
ENST00000394649.8	ENSG00000176658.17	MYO1D	MYO1D-202	protein_coding	1	0	0.9579288025889967	0.49838187702265374
ENST00000291295.14	ENSG00000160014.17	CALM3	CALM3-201	protein_coding	1	0	0.9479495268138801	0.49764150943396224
ENST00000538845.5	ENSG00000111358.14	GTF2H3	GTF2H3-206	protein_coding	1	0	0.9818181818181818	0.4967741935483871
ENST00000679779.1	ENSG00000166598.16	HSP90B1	HSP90B1-214	retained_intron	1	0	0.9592875318066157	0.49558638083228246
ENST00000703841.1	ENSG00000174197.19	MGA	MGA-214	protein_coding	1	0	1.0	0.4954954954954955
ENST00000323853.10	ENSG00000144028.15	SNRNP200	SNRNP200-201	protein_coding	1	0	0.9814814814814815	0.49506346967559944
ENST00000361908.8	ENSG00000198836.11	OPA1	OPA1-205	protein_coding	1	0	0.9233532934131736	0.49465558194774345
ENST00000314045.11	ENSG00000123064.13	DDX54	DDX54-202	protein_coding	1	0	1.0	0.49370277078085645
ENST00000262193.7	ENSG00000008018.9	PSMB1	PSMB1-201	protein_coding	1	0	0.959079283887468	0.4936868686868687
ENST00000433224.1	ENSG00000162951.11	LRRTM1	LRRTM1-206	nonsense_mediated_decay	1	0	0.9736842105263158	0.49270664505672607
ENST00000437397.5	ENSG00000197249.14	SERPINA1	SERPINA1-206	protein_coding	1	0	0.975929978118162	0.4906810035842294
ENST00000344722.5	ENSG00000113810.16	SMC4	SMC4-201	protein_coding	1	0	0.9767932489451476	0.4896694214876033
ENST00000312431.10	ENSG00000151914.22	DST	DST-202	protein_coding	1	0	0.9842342342342343	0.4895259095920617
ENST00000329214.13	ENSG00000185298.13	CCDC137	CCDC137-201	protein_coding	1	0	1.0	0.48942598187311176
ENST00000220478.8	ENSG00000104112.9	SCG3	SCG3-201	protein_coding	1	0	0.9623507805325987	0.4891891891891892
ENST00000520509.5	ENSG00000175305.18	CCNE2	CCNE2-205	protein_coding	1	0	1.0	0.48902195608782434
ENST00000276914.7	ENSG00000147872.10	PLIN2	PLIN2-201	protein_coding	1	0	0.8651452282157677	0.4887295081967213
ENST00000489746.5	ENSG00000175455.16	CCDC14	CCDC14-221	protein_coding	1	0	0.9809523809523809	0.4883720930232558
ENST00000493254.1	ENSG00000173198.6	CYSLTR1	CYSLTR1-202	protein_coding_CDS_not_defined	1	0	0.32555123216601817	0.4875207986688852
ENST00000420796.1	ENSG00000105879.13	CBLL1	CBLL1-203	protein_coding	1	0	0.9782135076252724	0.4872611464968153
ENST00000691494.1	ENSG00000109756.10	RAPGEF2	RAPGEF2-216	protein_coding	1	0	0.9596774193548387	0.48627450980392156
ENST00000713941.1	ENSG00000287839.3	ENSG00000287839	ENST00000713941	protein_coding	1	0	0.4094292803970223	0.4860943168077388
ENST00000225665.12	ENSG00000108528.14	SLC25A11	SLC25A11-201	protein_coding	1	0	0.9760147601476015	0.48566308243727596
ENST00000466194.1	ENSG00000198830.13	HMGN2	HMGN2-205	protein_coding_CDS_not_defined	1	0	1.0	0.48559670781893005
ENST00000361060.5	ENSG00000198380.13	GFPT1	GFPT1-202	protein_coding	1	0	1.0	0.48536036036036034
ENST00000639785.2	ENSG00000036828.17	CASR	CASR-205	protein_coding	1	0	0.9019607843137255	0.4845605700712589
ENST00000541124.5	ENSG00000131467.12	PSME3	PSME3-203	protein_coding	1	0	0.9556840077071291	0.4845360824742268
ENST00000451429.8	ENSG00000130695.16	CEP85	CEP85-202	protein_coding	1	0	0.9813084112149533	0.4841628959276018
ENST00000522802.5	ENSG00000132549.20	VPS13B	VPS13B-211	protein_coding_CDS_not_defined	1	0	0.9385474860335196	0.48342541436464087
ENST00000473040.6	ENSG00000164074.17	ABHD18	ABHD18-203	nonsense_mediated_decay	1	0	0.7782312925170068	0.4832347140039448
ENST00000374948.6	ENSG00000089685.15	BIRC5	BIRC5-203	protein_coding	1	0	1.0	0.4830917874396135
ENST00000409711.1	ENSG00000071082.11	RPL31	RPL31-207	protein_coding	1	0	0.9624645892351275	0.48303051079876586
ENST00000323303.9	ENSG00000115540.15	MOB4	MOB4-202	protein_coding	1	0	1.0	0.4823529411764706
ENST00000637281.1	ENSG00000172053.18	QARS1	QARS1-250	nonsense_mediated_decay	1	0	1.0	0.4821852731591449
ENST00000556772.5	ENSG00000133961.22	NUMB	NUMB-223	protein_coding	1	0	1.0	0.48209099709583736
ENST00000803894.1	ENSG00000228323.3	MYADM-AS1	MYADM-AS1-203	lncRNA	1	0	0.2356020942408377	0.48205128205128206
ENST00000238789.10	ENSG00000119778.15	ATAD2B	ATAD2B-201	protein_coding	1	0	1.0	0.48148148148148145
ENST00000694955.1	ENSG00000038274.18	MAT2B	MAT2B-221	nonsense_mediated_decay	1	0	1.0	0.4806763285024155
ENST00000507642.5	ENSG00000145592.14	RPL37	RPL37-203	protein_coding_CDS_not_defined	1	0	1.0	0.4797047970479705
ENST00000688342.1	ENSG00000101596.17	SMCHD1	SMCHD1-220	protein_coding	1	0	0.18854166666666666	0.4795829713292789
ENST00000394066.6	ENSG00000174996.12	KLC2	KLC2-203	protein_coding	1	0	0.9535809018567639	0.4792332268370607
ENST00000313495.7	ENSG00000179136.9	LINC00670	LINC00670-201	lncRNA	1	0	0.2183406113537118	0.4790794979079498
ENST00000721337.1	ENSG00000290831.2	NSUN5P2	NSUN5P2-272	lncRNA	1	0	0.9207161125319693	0.479064039408867
ENST00000552588.5	ENSG00000063177.13	RPL18	RPL18-214	protein_coding	1	0	0.8160377358490566	0.4785553047404063
ENST00000675378.1	ENSG00000049167.16	ERCC8	ERCC8-215	nonsense_mediated_decay	1	0	0.992018244013683	0.4781897491821156
ENST00000396049.5	ENSG00000114978.18	MOB1A	MOB1A-201	protein_coding	1	0	0.9692737430167597	0.4779706275033378
ENST00000607564.1	ENSG00000161939.19	RNASEK-C17orf49	RNASEK-C17orf49-204	retained_intron	1	0	1.0	0.4778761061946903
ENST00000706451.1	ENSG00000105819.15	PMPCB	PMPCB-220	nonsense_mediated_decay	1	0	0.9266917293233082	0.47751798561151076
ENST00000700990.2	ENSG00000289848.2	ENSG00000289848	ENST00000700990	lncRNA	1	0	0.949748743718593	0.4771084337349398
ENST00000685924.1	ENSG00000284906.3	ENSG00000284906	ENST00000685924	protein_coding	1	0	1.0	0.4769874476987448
ENST00000680271.1	ENSG00000186318.18	BACE1	BACE1-213	protein_coding_CDS_not_defined	1	0	0.9981981981981982	0.47680412371134023
ENST00000241052.5	ENSG00000121691.7	CAT	CAT-201	protein_coding	1	0	0.9974424552429667	0.4767726161369193
ENST00000453779.6	ENSG00000112531.17	QKI	QKI-207	protein_coding	1	0	0.954225352112676	0.47651006711409394
ENST00000541948.2	ENSG00000089818.18	NECAP1	NECAP1-205	protein_coding	1	0	0.9742574257425742	0.47641509433962265
ENST00000485422.4	ENSG00000164713.10	BRI3	BRI3-205	protein_coding_CDS_not_defined	1	0	0.9710982658959537	0.4762954796030871
ENST00000670606.1	ENSG00000287474.2	ENSG00000287474	ENST00000670606	lncRNA	1	0	0.30010718113612006	0.47584415584415585
ENST00000663595.2	ENSG00000175567.12	UCP2	UCP2-211	protein_coding	1	0	0.9633475870494808	0.47569141193595343
ENST00000268042.7	ENSG00000140450.9	ARRDC4	ARRDC4-201	protein_coding	1	0	0.9519230769230769	0.47560975609756095
ENST00000532746.5	ENSG00000140988.16	RPS2	RPS2-212	nonsense_mediated_decay	1	0	0.945619335347432	0.4748923959827834
ENST00000556262.5	ENSG00000100445.18	SDR39U1	SDR39U1-218	retained_intron	1	0	0.929845422116528	0.4748160724391624
ENST00000563158.1	ENSG00000069345.12	DNAJA2	DNAJA2-202	nonsense_mediated_decay	1	0	1.0	0.4746376811594203
ENST00000710848.1	ENSG00000251562.13	MALAT1	MALAT1-218	lncRNA	1	0	0.9857890800299177	0.4744499645138396
ENST00000468812.6	ENSG00000196262.15	PPIA	PPIA-204	protein_coding	1	0	1.0	0.4742268041237113
ENST00000299468.12	ENSG00000203880.13	PCMTD2	PCMTD2-202	nonsense_mediated_decay	1	0	0.9552238805970149	0.4740566037735849
ENST00000546930.5	ENSG00000062485.19	CS	CS-206	protein_coding	1	0	0.9537037037037037	0.47368421052631576
ENST00000301740.13	ENSG00000167978.19	SRRM2	SRRM2-201	protein_coding	1	0	0.9041811846689896	0.47322540473225405
ENST00000359429.11	ENSG00000197713.15	RPE	RPE-202	protein_coding	1	0	0.9084895259095921	0.4731351069379238
ENST00000398947.1	ENSG00000164134.14	NAA15	NAA15-202	protein_coding	1	0	0.9338842975206612	0.47265625
ENST00000392404.7	ENSG00000179195.16	ZNF664	ZNF664-202	protein_coding	1	0	0.9666238767650834	0.4723404255319149
ENST00000288381.4	ENSG00000157600.13	TMEM164	TMEM164-201	protein_coding	1	0	0.9681978798586572	0.4722689075630252
ENST00000703538.1	ENSG00000174231.18	PRPF8	PRPF8-218	nonsense_mediated_decay	1	0	0.9939393939393939	0.4721030042918455
ENST00000399598.7	ENSG00000215114.10	UBXN2B	UBXN2B-201	protein_coding	1	0	0.3271889400921659	0.4717391304347826
ENST00000373001.4	ENSG00000116954.8	RRAGC	RRAGC-201	protein_coding	1	0	0.8406779661016949	0.4714548802946593
ENST00000533089.5	ENSG00000069702.11	TGFBR3	TGFBR3-210	nonsense_mediated_decay	1	0	0.9745762711864406	0.4701195219123506
ENST00000672035.1	ENSG00000288516.1	PRKACA	PRKACA-215	protein_coding_CDS_not_defined	1	0	0.9422850412249706	0.4698395130049806
ENST00000397063.9	ENSG00000116044.17	NFE2L2	NFE2L2-202	protein_coding	1	0	0.9747292418772563	0.46938775510204084
ENST00000302503.8	ENSG00000109919.10	MTCH2	MTCH2-201	protein_coding	1	0	1.0	0.46932515337423314
ENST00000393909.7	ENSG00000115364.14	MRPL19	MRPL19-202	protein_coding	1	0	0.9367816091954023	0.4688908926961226
ENST00000679224.1	ENSG00000109861.17	CTSC	CTSC-230	protein_coding	1	0	0.8705357142857143	0.46835443037974683
ENST00000628866.2	ENSG00000166986.15	MARS1	MARS1-233	protein_coding	1	0	0.6964285714285714	0.4683377308707124
ENST00000735676.1	ENSG00000215241.5	LINC02449	LINC02449-292	lncRNA	1	0	0.7189030362389814	0.46829044117647056
ENST00000718336.1	ENSG00000172216.7	CEBPB	CEBPB-202	protein_coding	1	0	0.9743589743589743	0.46826758147512865
ENST00000225430.9	ENSG00000108298.12	RPL19	RPL19-201	protein_coding	1	0	0.9926253687315634	0.468232044198895
ENST00000684506.1	ENSG00000136068.16	FLNB	FLNB-226	nonsense_mediated_decay	1	0	1.0	0.46794871794871795
ENST00000619260.4	ENSG00000276681.4	LENG8	LENG8-226	protein_coding	1	0	1.0	0.4677754677754678
ENST00000549293.5	ENSG00000119596.18	YLPM1	YLPM1-205	nonsense_mediated_decay	1	0	0.9226190476190477	0.4670406732117812
ENST00000655144.2	ENSG00000251136.12	PARAIL	PARAIL-212	lncRNA	1	0	0.9749303621169917	0.4668400520156047
ENST00000321358.12	ENSG00000065978.19	YBX1	YBX1-201	protein_coding	1	0	0.97265625	0.4663023679417122
ENST00000374651.8	ENSG00000184677.18	ZBTB40	ZBTB40-201	protein_coding	1	0	0.9858611825192802	0.46606606606606604
ENST00000629009.2	ENSG00000280670.3	CCDC163	CCDC163-206	protein_coding_CDS_not_defined	1	0	0.8296875	0.4657933042212518
ENST00000493011.5	ENSG00000091513.16	TF	TF-212	retained_intron	1	0	0.934156378600823	0.4653179190751445
ENST00000407431.5	ENSG00000100109.17	TFIP11	TFIP11-203	protein_coding	1	0	1.0	0.465
ENST00000334956.15	ENSG00000197702.14	PARVA	PARVA-201	protein_coding	1	0	0.8987341772151899	0.4647058823529412
ENST00000380918.7	ENSG00000153914.16	SREK1	SREK1-203	protein_coding	1	0	1.0	0.4642857142857143
ENST00000845931.1	ENSG00000310536.1	ENSG00000310536	ENST00000845931	lncRNA	1	0	0.8818443804034583	0.46416610850636303
ENST00000573150.5	ENSG00000181523.13	SGSH	SGSH-210	nonsense_mediated_decay	1	0	0.9470588235294117	0.4640582347588717
ENST00000641593.1	ENSG00000171561.4	OR2AT4	OR2AT4-204	protein_coding	1	0	0.9316239316239316	0.464
ENST00000618172.5	ENSG00000124228.15	DDX27	DDX27-205	protein_coding	1	0	0.788659793814433	0.4638036809815951
ENST00000466048.6	ENSG00000166348.20	USP54	USP54-210	protein_coding	1	0	0.8685897435897436	0.4631005448241704
ENST00000670904.1	ENSG00000112992.18	NNT	NNT-223	protein_coding	1	0	0.9928825622775801	0.4626783754116356
ENST00000380122.10	ENSG00000086712.13	TXLNG	TXLNG-201	protein_coding	1	0	0.8294491525423728	0.46199117214320745
ENST00000706537.1	ENSG00000014138.10	POLA2	POLA2-210	protein_coding	1	0	0.9707495429616088	0.4619289340101523
ENST00000396153.7	ENSG00000185104.21	FAF1	FAF1-201	protein_coding	1	0	0.9798206278026906	0.46153846153846156
ENST00000522480.5	ENSG00000180747.16	SMG1P3	SMG1P3-201	transcribed_unprocessed_pseudogene	1	0	0.9787735849056604	0.4608695652173913
ENST00000531224.6	ENSG00000029363.17	BCLAF1	BCLAF1-214	protein_coding	1	0	1.0	0.4606164383561644
ENST00000559494.1	ENSG00000140391.15	TSPAN3	TSPAN3-207	protein_coding	1	0	0.9637681159420289	0.4606141522029373
ENST00000552360.4	ENSG00000257704.4	INAFM1	INAFM1-201	protein_coding	1	0	1.0	0.4605263157894737
ENST00000299667.9	ENSG00000166526.19	ZNF3	ZNF3-202	protein_coding	1	0	0.9806295399515739	0.4604236343366778
ENST00000837020.1	ENSG00000282885.4	ENSG00000282885	ENST00000837020	lncRNA	1	0	1.0	0.460093896713615
ENST00000655245.1	ENSG00000233828.6	MIR4280HG	MIR4280HG-201	lncRNA	1	0	0.7272727272727273	0.45980707395498394
ENST00000394422.8	ENSG00000156697.13	UTP14A	UTP14A-201	protein_coding	1	0	0.9525267993874426	0.459802538787024
ENST00000449995.1	ENSG00000293170.1	ENSG00000293170	ENST00000449995	lncRNA	1	0	0.13895216400911162	0.45955056179775283
ENST00000291386.4	ENSG00000160075.12	SSU72	SSU72-201	protein_coding	1	0	0.7827338129496403	0.4594775619557937
ENST00000340954.11	ENSG00000124214.21	STAU1	STAU1-201	protein_coding	1	0	0.9945504087193461	0.4592220828105395
ENST00000368547.4	ENSG00000127884.5	ECHS1	ECHS1-201	protein_coding	1	0	0.9272237196765498	0.4591584158415842
ENST00000508628.6	ENSG00000173821.20	RNF213	RNF213-204	protein_coding	1	0	0.9858156028368794	0.458984375
ENST00000479701.5	ENSG00000196576.16	PLXNB2	PLXNB2-209	retained_intron	1	0	0.9777070063694268	0.45894428152492667
ENST00000537372.5	ENSG00000128918.15	ALDH1A2	ALDH1A2-204	protein_coding	1	0	1.0	0.45893719806763283
ENST00000361580.7	ENSG00000075945.13	KIFAP3	KIFAP3-201	protein_coding	1	0	0.9224806201550387	0.45807770961145194
ENST00000372134.6	ENSG00000165678.22	GHITM	GHITM-201	protein_coding	1	0	0.9865168539325843	0.45781893004115226
ENST00000298767.10	ENSG00000062650.20	WAPL	WAPL-201	protein_coding	1	0	0.9889042995839112	0.4577777777777778
ENST00000257497.11	ENSG00000135046.15	ANXA1	ANXA1-201	protein_coding	1	0	0.9859154929577465	0.45722171113155474
ENST00000338368.7	ENSG00000253729.9	PRKDC	PRKDC-202	protein_coding	1	0	0.870253164556962	0.45720555961960496
ENST00000674751.1	ENSG00000068796.19	KIF2A	KIF2A-213	retained_intron	1	0	1.0	0.4571917808219178
ENST00000718440.1	ENSG00000065548.19	ZC3H15	ZC3H15-210	protein_coding	1	0	0.9843342036553525	0.45704057279236276
ENST00000507887.6	ENSG00000248605.6	ENSG00000248605	ENST00000507887	lncRNA	1	0	0.07474518686296716	0.45680289705121574
ENST00000367186.7	ENSG00000213079.10	SCAF8	SCAF8-202	protein_coding	1	0	0.9712643678160919	0.456708526107072
ENST00000356321.4	ENSG00000198146.4	ZNF770	ZNF770-201	protein_coding	1	0	0.9324712643678161	0.4566929133858268
ENST00000644138.1	ENSG00000168036.19	CTNNB1	CTNNB1-230	protein_coding	1	0	0.9553072625698324	0.4564102564102564
ENST00000497717.5	ENSG00000101019.22	UQCC1	UQCC1-222	retained_intron	1	0	0.9965156794425087	0.45555555555555555
ENST00000551295.7	ENSG00000018236.15	CNTN1	CNTN1-208	protein_coding	1	0	0.974304068522484	0.4555229716520039
ENST00000316615.9	ENSG00000177885.15	GRB2	GRB2-201	protein_coding	1	0	0.9810040705563093	0.45550061804697156
ENST00000356674.8	ENSG00000122566.23	HNRNPA2B1	HNRNPA2B1-202	protein_coding	1	0	1.0	0.4554140127388535
ENST00000341376.11	ENSG00000001167.15	NFYA	NFYA-201	protein_coding	1	0	0.976	0.45534407027818447
ENST00000393006.5	ENSG00000136709.12	WDR33	WDR33-202	protein_coding	1	0	0.9543478260869566	0.4552683896620278
ENST00000637244.1	ENSG00000104763.20	ASAH1	ASAH1-244	nonsense_mediated_decay	1	0	0.9440832249674902	0.4549763033175355
ENST00000436587.7	ENSG00000106392.11	C1GALT1	C1GALT1-204	protein_coding	1	0	0.991578947368421	0.45472061657032753
ENST00000514671.5	ENSG00000138668.20	HNRNPD	HNRNPD-211	nonsense_mediated_decay	1	0	0.91	0.45454545454545453
ENST00000612303.3	ENSG00000245532.13	NEAT1	NEAT1-204	lncRNA	1	0	0.9441176470588235	0.45454545454545453
ENST00000623470.1	ENSG00000279417.1	ENSG00000279417	ENST00000623470	TEC	1	0	0.9130434782608695	0.45454545454545453
ENST00000262432.13	ENSG00000165055.16	METTL2B	METTL2B-201	protein_coding	1	0	0.8952702702702703	0.453639846743295
ENST00000415461.2	ENSG00000085733.16	CTTN	CTTN-205	retained_intron	1	0	1.0	0.4534412955465587
ENST00000370995.6	ENSG00000142864.15	SERBP1	SERBP1-204	protein_coding	1	0	0.952755905511811	0.453382084095064
ENST00000316157.8	ENSG00000107929.16	LARP4B	LARP4B-201	protein_coding	1	0	1.0	0.4533029612756264
ENST00000556050.1	ENSG00000227543.6	SPAG5-AS1	SPAG5-AS1-204	lncRNA	1	0	0.8835274542429284	0.45324283559577677
ENST00000684561.1	ENSG00000197102.14	DYNC1H1	DYNC1H1-264	nonsense_mediated_decay	1	0	0.9865900383141762	0.4527320034692108
ENST00000647257.1	ENSG00000163864.18	NMNAT3	NMNAT3-221	protein_coding	1	0	0.46402586903799514	0.45222437137330757
ENST00000457382.6	ENSG00000226916.8	WDR46	WDR46-222	protein_coding	1	0	0.8836206896551724	0.4516765285996055
ENST00000406961.5	ENSG00000084676.16	NCOA1	NCOA1-205	protein_coding	1	0	0.9295580110497238	0.45159275452841974
ENST00000378526.9	ENSG00000005156.12	LIG3	LIG3-202	protein_coding	1	0	0.946218487394958	0.45080091533180777
ENST00000643399.2	ENSG00000156515.25	HK1	HK1-216	protein_coding	1	0	0.9936507936507937	0.4503597122302158
ENST00000233143.6	ENSG00000034510.6	TMSB10	TMSB10-201	protein_coding	1	0	0.9573033707865168	0.44979508196721313
ENST00000316788.12	ENSG00000177879.17	AP3S1	AP3S1-201	protein_coding	1	0	0.9524517087667161	0.44969615124915596
ENST00000718281.1	ENSG00000187837.5	H1-2	H1-2-202	protein_coding	1	0	0.9525691699604744	0.4489795918367347
ENST00000316084.10	ENSG00000198034.11	RPS4X	RPS4X-201	protein_coding	1	0	0.8613861386138614	0.4484304932735426
ENST00000314138.11	ENSG00000166441.13	RPL27A	RPL27A-201	protein_coding	1	0	0.9353535353535354	0.4482758620689655
ENST00000420496.3	ENSG00000230409.3	TCEA1P2	TCEA1P2-201	processed_pseudogene	1	0	1.0	0.44808743169398907
ENST00000679611.1	ENSG00000078124.13	ACER3	ACER3-215	retained_intron	1	0	0.045765027322404374	0.44761904761904764
ENST00000574918.2	ENSG00000103546.19	SLC6A2	SLC6A2-209	protein_coding	1	0	0.9827856025039123	0.4474789915966387
ENST00000435070.7	ENSG00000111605.18	CPSF6	CPSF6-202	protein_coding	1	0	1.0	0.4470899470899471
ENST00000318312.12	ENSG00000174483.20	BBS1	BBS1-201	protein_coding	1	0	0.9536878216123499	0.4470858895705521
ENST00000507463.1	ENSG00000124802.12	EEF1E1	EEF1E1-205	protein_coding	1	0	1.0	0.44665461121157324
ENST00000469360.5	ENSG00000065150.21	IPO5	IPO5-208	protein_coding	1	0	1.0	0.4445945945945946
ENST00000575870.6	ENSG00000167978.19	SRRM2	SRRM2-221	nonsense_mediated_decay	1	0	0.7899543378995434	0.44433094994892747
ENST00000360121.4	ENSG00000197471.12	SPN	SPN-201	protein_coding	1	0	0.7899159663865546	0.44402985074626866
ENST00000378182.4	ENSG00000204977.10	TRIM13	TRIM13-202	protein_coding	1	0	0.9582504970178927	0.4439541041482789
ENST00000626972.2	ENSG00000156261.13	CCT8	CCT8-212	protein_coding	1	0	0.978021978021978	0.44390243902439025
ENST00000356654.8	ENSG00000111676.15	ATN1	ATN1-201	protein_coding	1	0	1.0	0.44363636363636366
ENST00000467029.5	ENSG00000173436.15	MICOS10	MICOS10-203	protein_coding_CDS_not_defined	1	0	0.9795918367346939	0.4434389140271493
ENST00000707247.1	ENSG00000291355.1	OMD	OMD-202	protein_coding	1	0	0.5184275184275184	0.4432194046306505
ENST00000680461.1	ENSG00000105127.10	AKAP8	AKAP8-210	nonsense_mediated_decay	1	0	0.8927335640138409	0.442572741194487
ENST00000818852.1	ENSG00000306474.1	ENSG00000306474	ENST00000818852	lncRNA	1	0	0.39864209505334625	0.44229149115417016
ENST00000493722.1	ENSG00000177683.14	THAP5	THAP5-208	protein_coding_CDS_not_defined	1	0	0.9832474226804123	0.44216524216524217
ENST00000368802.8	ENSG00000009413.17	REV3L	REV3L-202	protein_coding	1	0	1.0	0.4419889502762431
ENST00000374343.5	ENSG00000204178.11	MACO1	MACO1-201	protein_coding	1	0	0.8998664886515354	0.44107142857142856
ENST00000285681.6	ENSG00000155313.16	USP25	USP25-202	protein_coding	1	0	1.0	0.4409171075837742
ENST00000339594.9	ENSG00000009954.11	BAZ1B	BAZ1B-201	protein_coding	1	0	1.0	0.44064748201438847
ENST00000650168.1	ENSG00000290796.1	ENSG00000290796	ENST00000650168	lncRNA	1	0	0.9510869565217391	0.44004796163069543
ENST00000361070.9	ENSG00000168411.14	RFWD3	RFWD3-201	protein_coding	1	0	0.9598470363288719	0.43986543313709
ENST00000667202.1	ENSG00000263069.6	RNF213-AS1	RNF213-AS1-205	lncRNA	1	0	0.9578059071729957	0.4397031539888683
ENST00000680166.1	ENSG00000117054.15	ACADM	ACADM-227	retained_intron	1	0	1.0	0.4392694063926941
ENST00000677467.1	ENSG00000181163.14	NPM1	NPM1-220	retained_intron	1	0	0.9702380952380952	0.4392156862745098
ENST00000547018.5	ENSG00000139218.18	SCAF11	SCAF11-209	non_stop_decay	1	0	0.9490291262135923	0.4386339381003202
ENST00000443855.5	ENSG00000065882.18	TBC1D1	TBC1D1-208	protein_coding	1	0	0.9826689774696707	0.4385026737967914
ENST00000497943.1	ENSG00000164828.18	SUN1	SUN1-235	retained_intron	1	0	0.9649805447470817	0.4379310344827586
ENST00000619471.1	ENSG00000278189.1	RNA5-8SN1	RNA5-8SN1-201	rRNA	1	0	0.8707482993197279	0.4376899696048632
